,Gender,Listed_Date,Ranking,Name,Brand,Price,Url,Material_1,Material_2,Material_3,Feature_1,Feature_2,Feature_3,Feature_4,Material_4,Feature_5,Feature_6,Material_5,Feature_7,Material_6,Feature_8,Feature_9
2540,women,2019-06-30,44,adidas Originals Women's Trefoil Tights,adidas,58.81,https://www.amazon.com/adidas-Originals-Womens-Trefoil-Tights/dp/B07FL9KRGY,Cotton Blended,,,,,,,,,,,,,,
2541,women,2019-06-30,45,DOVPOD Printed Yoga Pants High Waist Fitness Plus Size Workout Leggings Tommy Control Capris for Women,dovpod,14.98,https://www.amazon.com/DOVPOD-Printed-Fitness-Workout-Leggings/dp/B07DRD1JSF,Polyester Blended,all/any Spandex,Spandex >= 21%,提升運動效能設計,單向導溼快乾,保暖禦寒,結構性透氣,,四面彈,3D列印,,一體成型,,,
2542,women,2019-06-30,46,"FEIVO Yoga Pants, Women's Power Flex Yoga Pants Tummy Control Workout Yoga Capris Pants Leggings",feivo,14.49,https://www.amazon.com/FEIVO-Womens-Control-Workout-Leggings/dp/B074J8Y7S3,all/any Spandex,Polyester Blended,,涼爽透氣,單向導溼快乾,,,,,,,,,,
2543,women,2019-06-30,47,"Colorfulkoala Women's High Waisted Yoga Capris 21"" Inseam Leggings with Pockets",colorfulkoala,23.99,https://www.amazon.com/Colorfulkoala-Womens-Waisted-Leggings-Pockets/dp/B07PDC3N9N,Polyester Blended,all/any Spandex,Spandex >= 21%,舒適平滑縫合,一體成型,,,,,,,,,,
2544,women,2019-06-30,48,Women's High Waist Active Energy Leggings Slimming Seamless Compression Fit Pants Workout Tights Tummy Control,seasum,15.99,https://www.amazon.com/Leggings-Slimming-Seamless-Compression-Workout/dp/B07H8VRJSK,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,一體成型,結構性透氣,羽絨,,保暖禦寒,舒適伸展,,,,,
2545,women,2019-06-30,49,90 Degree By Reflex High Waist Squat Proof Yoga Capri Leggings with Side Phone Pockets,90degreebyreflex,19.99,https://www.amazon.com/90-Degree-Reflex-Performance-Activewear/dp/B07BKSCVRL,Polyester Blended,all/any Spandex,Spandex 11~20%,Athleisure,反光功能,涼爽透氣,,,,,,,,,
2546,women,2019-06-30,50,Reebok Women's Legging Full Length Performance Compression Pants,reebok,56.49,https://www.amazon.com/Reebok-Womens-Legging-Performance-Compression/dp/B076DH6XKC,,,,單向導溼快乾,蒸發性涼感,提升運動效能設計,,,,,,,,,
2547,women,2019-06-30,51,adidas Womens 3 Stripe Active Tights Leggings,adidas,47.49,https://www.amazon.com/adidas-Womens-Stripe-Active-Leggings/dp/B07BLNX6TG,Polyester Blended,all/any Spandex,Spandex 11~20%,,,,,,,,,,,,
2548,women,2019-06-30,52,SYRINX High Waisted Leggings for Women - Opaque Slim Tummy Control Pants for Yoga Workout Running,syrinx,14.49,https://www.amazon.com/SYRINX-High-Waisted-Leggings-Women/dp/B07QKVBWMJ,all/any Spandex,Cotton Blended,Polyester Blended,舒適伸展,,,,Spandex <= 10%,,,,,,,
2549,women,2019-06-30,53,Edeey Women High Waist Yoga Leggings 2 POCKETS Workout Pants with Safe Night Reflector Tummy Control,edeey,18.82,https://www.amazon.com/Edeey-Leggings-POCKETS-Workout-Reflector/dp/B07N1LXDP5,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,涼爽透氣,四面彈,單向導溼快乾,抗菌功能,,舒適平滑縫合,舒適伸展,,,,,
2550,women,2019-06-30,54,ODODOS High Waist Yoga Pants Tummy Control Workout Running 4 Way Stretch Yoga Leggings With Hidden Pocket,ododos,17.98,https://www.amazon.com/ODODOS-Control-Workout-Running-Leggings/dp/B077GMTKV9,all/any Spandex,Polyamide(Nylon) Blended,Polyester Blended,抗菌功能,單向導溼快乾,四面彈,,,,,,,,,
2551,women,2019-06-30,55,"Fengbay Bootcut Yoga Pants, Women's Bootleg Yoga Pants with Pockets Tummy Control 4 Way Stretch Plus Size Yoga Workout Pants",fengbay,11.49,https://www.amazon.com/Fengbay-Bootcut-Bootleg-Pockets-Control/dp/B07RD7H8J8,Polyester Blended,,,舒適伸展,保暖禦寒,單向導溼快乾,四面彈,,提升運動效能設計,,,,,,
2552,women,2019-06-30,56,"Persit Women's Premium Yoga Pants with Pockets, Non See-Through Tummy Control 4 Way Stretch High Waist Leggings",persit,18.45,https://www.amazon.com/Persit-Premium-Pockets-See-Through-Leggings/dp/B07JNN4DMC,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,結構性透氣,四面彈,舒適伸展,單向導溼快乾,,涼爽透氣,,,,,,
2553,women,2019-06-30,57,Unique Styles Yoga Leggings for Women High Waisted Workout Bootcut Yoga Pants,uniquestyles,17.99,https://www.amazon.com/Unique-Styles-Leggings-Waisted-Workout/dp/B07J6HX5YQ,,,,提升運動效能設計,涼爽透氣,,,,,,,,,,
2554,women,2019-06-30,58,Witkey Printed Extra Long Women Yoga Leggings High Waist Tummy Control Over The Heel Yoga Pants,witkey,15.99,https://www.amazon.com/Witkey-Printed-Women-Leggings-Control/dp/B07C8GJ8MH,,,,提升運動效能設計,涼爽透氣,單向導溼快乾,,,,,,,,,
2555,women,2019-06-30,59,"Bamans Yoga Dress Pants,?Tummy Control Workout Leggings for Women, Office Strechy Skinny Pants",bamans,17.49,https://www.amazon.com/Bamans-Control-Workout-Leggings-Strechy/dp/B071HQX9KB,Spandex 11~20%,all/any Spandex,Polyester Blended,,,,,,,,,,,,
2556,women,2019-06-30,60,ESPIDOO High Waist Yoga Pants with Pockets for Women Tummy Control Non See-Through 4 Way Stretch Capri Yoga Leggings,espidoo,13.49,https://www.amazon.com/ESPIDOO-Pockets-Control-See-Through-Leggings/dp/B07S9VL2BM,Spandex >= 21%,all/any Spandex,Polyester Blended,四面彈,,,,,,,,,,,
2557,women,2019-06-30,61,RURING Women's High Waist Yoga Pants Tummy Control Workout Running 4 Way Stretch Yoga Leggings,ruring,15.99,https://www.amazon.com/RURING-Control-Workout-Running-Leggings/dp/B077TMTFRP,Polyamide(Nylon) Blended,,,四面彈,涼爽透氣,單向導溼快乾,,,,,,,,,
2558,women,2019-06-30,62,"SERHOM Yoga Pants, High Waist Tummy Control Workout Women Yoga Leggings with Pockets",serhom,23.89,https://www.amazon.com/SERHOM-Control-Workout-Leggings-Pockets/dp/B07NTXNSSX,,,,單向導溼快乾,蒸發性涼感,抗菌功能,,,,,,,,,
2559,women,2019-06-30,63,ICONOFLASH Women's Pocket Bermuda Shorts - Pull On Knee Length Jeggings Stretchy Jean Leggings with Plus Size Options,iconoflash,18.49,https://www.amazon.com/ICONOFLASH-Womens-Jegging-Bermuda-Shorts/dp/B07D9SXL6Y,all/any Spandex,Cotton Blended,Polyester Blended,四面彈,,,,Spandex <= 10%,,,,,,,
2560,women,2019-06-30,64,Bamans Womens High Waist Yoga Pants Tummy Control Workout Pants 4 Way Stretch Yoga Leggings with Pockets,bamans,18.99,https://www.amazon.com/Bamans-Control-Workout-Stretch-Leggings/dp/B07RG631J7,,,,涼爽透氣,單向導溼快乾,四面彈,,,,,,,,,
2561,women,2019-06-30,65,Mint Lilac Women's High Waist Workout Yoga Pants Athletic Tummy Control Leggings,mintlilac,19.99,https://www.amazon.com/Mint-Lilac-Workout-Athletic-Leggings/dp/B07KK9P465,Spandex >= 21%,all/any Spandex,Polyester Blended,蒸發性涼感,涼爽透氣,四面彈,單向導溼快乾,,舒適平滑縫合,舒適伸展,,,,,
2562,women,2019-06-30,66,MYoga Women's Yoga Pants Workout Running Capri Leggings Active Pants w Side Pockets,myoga,10.99,https://www.amazon.com/MYoga-Workout-Running-Leggings-Pockets/dp/B07C4LQFRN,all/any Spandex,Polyester Blended,,四面彈,,,,,,,,,,,
2563,women,2019-06-30,67,Under Armour Women's Favorite Leggings,underarmour,63.2,https://www.amazon.com/Under-Armour-Womens-Favorite-Leggings/dp/B0728BP9L9,all/any Spandex,Cotton Blended,Polyester Blended,蒸發性涼感,異味控制,單向導溼快乾,,Spandex <= 10%,,,,,,,
2564,women,2019-06-30,68,"Yogalicious 22"" High Waist Yoga Capris - Yoga Leggings - Yoga Capris for Women",yogalicious,27.49,https://www.amazon.com/Yogalicious-High-Waist-Yoga-Capris/dp/B01MR5VZS5,Polyester Blended,all/any Spandex,Spandex 11~20%,單向導溼快乾,Athleisure,反光功能,,,,,,,,,
2565,women,2019-06-30,69,Colorfulkoala Women's Buttery Soft High Waisted Yoga Pants 7/8 Length Leggings,colorfulkoala,22.49,https://www.amazon.com/Colorfulkoala-Womens-Buttery-Waisted-Leggings/dp/B07PSM1STJ,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,舒適平滑縫合,提升運動效能設計,一體成型,,,,,,,,,
2566,women,2019-06-30,70,Women's Yoga Pants Long Modal Comfy Drawstring Trousers Loose Straight-Leg for Yoga Running Sporting with Pockets,jorlyen,18.99,https://www.amazon.com/Drawstring-Trousers-Straight-Leg-Running-Sporting/dp/B07M6YGJNM,all/any Spandex,Spandex <= 10%,Modal Blended,涼爽透氣,環保訴求,,,Green Cellulose,,,Rayon Blended,,,,
2567,women,2019-06-30,71,HURMES Women's High Waist Textured Yoga Pants Ruched Butt Lifting Stretchy Tummy Control Workout Leggings,hurmes,11.89,https://www.amazon.com/HURMES-Textured-Lifting-Stretchy-Leggings/dp/B07L6C38YY,all/any Spandex,Polyamide(Nylon) Blended,Spandex <= 10%,一體成型,涼爽透氣,羽絨,四面彈,,保暖禦寒,單向導溼快乾,,Athleisure,,,
2568,women,2019-06-30,72,ninovino Women's Swimwear Capri Quick Dry Stretch Water Sports Leggings,ninovino,14.49,https://www.amazon.com/ninovino-Womens-Swimwear-Stretch-Leggings/dp/B079Q3X36Y,,,,蒸發性涼感,四面彈,涼爽透氣,單向導溼快乾,,,,,,,,
2569,women,2019-06-30,73,adidas Women's Athletics Essentials Linear Tights,adidas,39.5,https://www.amazon.com/adidas-Athletics-Essentials-3-Stripes-XX-Small/dp/B077Y32VVY,,,,涼爽透氣,,,,,,,,,,,
2570,women,2019-06-30,74,RUNNING GIRL Ombre Seamless Gym Leggings Power Stretch High Waisted Yoga Pants for Women Running Workout Leggings,runninggirl,22.48,https://www.amazon.com/RUNNING-GIRL-Seamless-Leggings-Stretch/dp/B07L1G97R7,,,,舒適伸展,一體成型,涼爽透氣,單向導溼快乾,,四面彈,,,,,,
2571,women,2019-06-30,75,Womens Plus Size Leggings Sports Yoga Pants,shosho,17.45,https://www.amazon.com/Womens-Plus-Leggings-Sports-Pants/dp/B01LBV6KD2,all/any Spandex,Polyester Blended,Spandex <= 10%,舒適平滑縫合,四面彈,,,,,,,,,,
2572,women,2019-06-30,76,Prolific Health High Compression Women Gym Pants Yoga Fitness Leggings Capri,prolifichealth,23.45,https://www.amazon.com/Prolific-Health-Compression-Fitness-Leggings/dp/B01M0L8SP0,,,,提升運動效能設計,,,,,,,,,,,
2573,women,2019-06-30,77,Reebok Women's Printed Capri Leggings With Mid-Rise Waist Performance Compression Tights,reebok,41.35,https://www.amazon.com/Reebok-Leggings-Mid-Rise-Performance-Compression/dp/B00A48431U,100% Cotton,,,Athleisure,單向導溼快乾,提升運動效能設計,蒸發性涼感,,,,,,,,
2574,women,2019-06-30,78,MOYOOGA Womens High Waisted Camo Seamless Leggings Gym Capri Tight Yoga Pants 7/8-Length,moyooga,29.99,https://www.amazon.com/MOYOOGA-Waisted-Seamless-Leggings-8-Length/dp/B07RR1G34P,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,蒸發性涼感,一體成型,涼爽透氣,單向導溼快乾,Polyester Blended,舒適伸展,,,,,,
2575,women,2019-06-30,79,GlorySunshine Women's Tights Sports Running Workout Yoga Shirts and Leggings with Pockets,glorysunshine,12.99,https://www.amazon.com/GlorySunshine-Running-Workout-Leggings-Pockets/dp/B07HQ9GV43,all/any Spandex,Polyester Blended,,蒸發性涼感,涼爽透氣,單向導溼快乾,,,,,,,,,
2576,women,2019-06-30,80,COCOLEGGINGS Womens Digital Print High Waisted Workout Capri Leggings Tights,cocoleggings,16.49,https://www.amazon.com/COCOLEGGINGS-Digital-Waisted-Workout-Leggings/dp/B07R8Q8MSL,all/any Spandex,Polyester Blended,,蒸發性涼感,涼爽透氣,單向導溼快乾,,,,,,,,,
2577,women,2019-06-30,81,FITTIN Women's Workout Leggings Capris With Pocket - Yoga Pants For Running Sports Fitness Gym,fittin,23.49,https://www.amazon.com/FITTIN-Womens-Workout-Leggings-Capris/dp/B077KSCW6G,Polyester Blended,Spandex <= 10%,all/any Spandex,四面彈,單向導溼快乾,,,,,,,,,,
2578,women,2019-06-30,82,Mint Lilac Women's High Waist Printed Yoga Pants Tummy Control Workout Capri Leggings,mintlilac,16.99,https://www.amazon.com/Mint-Lilac-Printed-Control-Leggings/dp/B07JQR96QZ,Spandex >= 21%,all/any Spandex,Polyester Blended,涼爽透氣,單向導溼快乾,,,,,,,,,,
2579,women,2019-06-30,83,DEAR SPARKLE Yoga Shorts Running Short with 3 Pockets for Women Workout High Waist Tummy Control Plus (S4),dearsparkle,14.49,https://www.amazon.com/DEAR-SPARKLE-Running-Pockets-Workout/dp/B07JC6L3JB,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,一體成型,涼爽透氣,四面彈,,單向導溼快乾,舒適伸展,,,,,
2580,women,2019-06-30,84,YOGAFEEL Women's Running Yoga Short Pants Workout Athletic Jogging Dolphin Shorts 2-in-1,yogafeel,19.49,https://www.amazon.com/YOGAFEEL-Running-Workout-Athletic-Jogging/dp/B07Q4SHVVN,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,結構性透氣,,,,,,,,,,,
2581,women,2019-06-30,85,Neonysweets Womens Gym Fitness Yoga Shorts Cotton Half Pants,neonysweets,18.98,https://www.amazon.com/Neonysweets-Womens-Fitness-Shorts-Cotton/dp/B07CHTZ1HM,all/any Spandex,Cotton Blended,Spandex <= 10%,四面彈,,,,,,,,,,,
2582,women,2019-06-30,86,TSLA Yoga Pants Mid-Waist/High-Waist Tummy Control w Pocket Series,tesla,13.48,https://www.amazon.com/TSLA-Mid-Waist-High-Waist-Control-Pocket/dp/B07TJ5XYH7,all/any Spandex,Polyamide(Nylon) Blended,,蒸發性涼感,涼爽透氣,抗紫外線,單向導溼快乾,,,,,,,,
2583,women,2019-06-30,87,ALWAYS Bike Shorts Women Leggings - High Waisted Buttery Premium Soft Stretch Workout Yoga Running Gym Pants,always,11.35,https://www.amazon.com/ALWAYS-Bike-Shorts-Women-Leggings/dp/B07PB7TCSY,all/any Spandex,Polyester Blended,Spandex <= 10%,提升運動效能設計,舒適伸展,四面彈,,,,,,,,,
2584,women,2019-06-30,88,SweatyRocks Women's Mesh Panel Side High Waist Leggings Skinny Workout Yoga Pants,sweatyrocks,13.44,https://www.amazon.com/SweatyRocks-Womens-Leggings-Skinny-Workout/dp/B07CRWS7VH,all/any Spandex,Spandex <= 10%,Rayon Blended,結構性透氣,,,,,,,,,,,
2585,women,2019-06-30,89,TSLA Yoga 21 Inches Capri Mid-Waist Pants w Hidden Pocket,tesla,12.98,https://www.amazon.com/TSLA-Inches-Mid-Waist-Hidden-Pocket/dp/B07M9W2KD3,all/any Spandex,Polyester Blended,,涼爽透氣,單向導溼快乾,,,,,,,,,,
2586,women,2019-06-30,90,EAST HONG Women's Yoga Leggings Exercise Workout Pants Gym Tights,easthong,17.49,https://www.amazon.com/EAST-HONG-Leggings-Exercise-Workout/dp/B07CSFV7HT,Spandex 11~20%,all/any Spandex,Polyester Blended,涼爽透氣,四面彈,單向導溼快乾,,,,,,,,,
2587,women,2019-06-30,91,"icyzone Yoga Pants for Women - High Waisted Workout Leggings, Activewear Athletic Capris Exercise Tights",icyzone,17.79,https://www.amazon.com/icyzone-Yoga-Pants-Women-Activewear/dp/B0773NH46F,Spandex 11~20%,all/any Spandex,Polyester Blended,結構性透氣,涼爽透氣,單向導溼快乾,四面彈,,,,,,,,
2588,women,2019-06-30,92,TSLA Yoga 21 inches Capri ATY High-Rise Tummy Control w Side Pockets,tesla,12.98,https://www.amazon.com/TSLA-inches-High-Rise-Control-Pockets/dp/B07S2PN8GY,all/any Spandex,Polyamide(Nylon) Blended,,蒸發性涼感,涼爽透氣,抗紫外線,單向導溼快乾,,,,,,,,
2589,women,2019-06-30,93,ONGASOFT Yoga Pants for Women Fitness Mesh Workout Leggings Yoga Capris,ongasoft,24.99,https://www.amazon.com/ONGASOFT-Fitness-Workout-Leggings-Capris/dp/B076C43N4W,Polyamide(Nylon) Blended,all/any Spandex,Spandex 11~20%,涼爽透氣,結構性透氣,單向導溼快乾,,,,,,,,,
2590,women,2019-06-30,94,"GoldFin Women's Wetsuit Shorts Pants, 2mm Neoprene Shorts Keep Warm for Diving Snokeling Swimming Surfing Scuba Pants with Pocket, BS003",goldfin,23.49,https://www.amazon.com/GoldFin-Wetsuit-Neoprene-Snokeling-Swimming/dp/B07CNFB3GN,Polyamide(Nylon) Blended,,,提升運動效能設計,涼爽透氣,抗紫外線,舒適平滑縫合,,防水,,,,,,
2591,women,2019-06-30,95,"Sekermaet Yoga Leggings High Waist, Gym Workout Tights Athletic Pants Running for Women Compression",sekermaet,17.48,https://www.amazon.com/Sekermaet-Leggings-Workout-Athletic-Compression/dp/B07CJZJ5Y3,all/any Spandex,Polyamide(Nylon) Blended,Spandex <= 10%,提升運動效能設計,一體成型,涼爽透氣,結構性透氣,,四面彈,單向導溼快乾,,,,,
2592,women,2019-06-30,96,"Amazon Brand - Core 10 Women's (XS-3X) 'CoreComfort' High Waist Yoga Capri Legging - 22""",core10,25,https://www.amazon.com/Amazon-Brand-Womens-CoreComfort-Legging/dp/B07KL3X3NL,Spandex 11~20%,all/any Spandex,Polyester Blended,單向導溼快乾,四面彈,,,,,,,,,,
2593,women,2019-06-30,97,REETOYO High Waist Yoga Pants with Side Pockets Tummy Control Workout Running 4 Way Stretch Yoga Capris Leggings,reetoyo,15.27,https://www.amazon.com/REETOYO-Pockets-Control-Workout-Leggings/dp/B07PMW9KMC,all/any Spandex,Polyester Blended,,涼爽透氣,四面彈,單向導溼快乾,舒適平滑縫合,,舒適伸展,,,,,,
2594,women,2019-06-30,98,90 Degree By Reflex High Waist Squat Proof Ankle Length Interlink Leggings,90degreebyreflex,22.99,https://www.amazon.com/90-Degree-Reflex-Control-Leggings/dp/B07BR45MYS,Spandex >= 21%,all/any Spandex,Polyester Blended,提升運動效能設計,Athleisure,單向導溼快乾,四面彈,,,,,,,,
2595,women,2019-06-30,99,90 Degree By Reflex - Performance Activewear - Printed Yoga Leggings,90degreebyreflex,16.99,https://www.amazon.com/90-Degree-Reflex-Performance-Activewear/dp/B07C1V72NS,Polyester Blended,all/any Spandex,Spandex 11~20%,四面彈,反光功能,Athleisure,單向導溼快乾,,,,,,,,
2596,women,2019-06-30,100,A AGROSTE Women's Yoga Pants High Waist Scrunch Ruched Butt Lifting Workout Leggings Sport Fitness Gym Push Up Tights,aagroste,10.8,https://www.amazon.com/AGROSTE-Scrunch-Lifting-Workout-Leggings/dp/B07RYSVNTB,all/any Spandex,Polyamide(Nylon) Blended,Polyester Blended,Athleisure,單向導溼快乾,四面彈,,Spandex <= 10%,,,,,,,
2597,women,2019-07-07,1,TSLA Yoga Pants 21 inches Capri High-Waist Tummy Control w Pocket,tesla,12.98,https://www.amazon.com/TSLA-inches-High-Waist-Control-Pocket/dp/B07RX5LK8D,all/any Spandex,Polyester Blended,,涼爽透氣,單向導溼快乾,,,,,,,,,,
2598,women,2019-07-07,2,TSLA Yoga Pants Mid-Waist/High-Waist Tummy Control w Pocket Series,tesla,13.48,https://www.amazon.com/TSLA-Mid-Waist-High-Waist-Control-Pocket/dp/B07TJ5XYH7,all/any Spandex,Polyamide(Nylon) Blended,,蒸發性涼感,涼爽透氣,抗紫外線,單向導溼快乾,,,,,,,,
2599,women,2019-07-07,3,TSLA Yoga Pants Mid & High-Waist Tummy Control w Hidden Pocket FYC32/FYC33/FYC34/FYC36/FYP32,tesla,11.48,https://www.amazon.com/Tesla-High-Waist-Control-Hidden-Pocket/dp/B07BJH1WVC,Spandex 11~20%,all/any Spandex,Polyester Blended,異味控制,涼爽透氣,單向導溼快乾,抗菌功能,,舒適伸展,,,,,,
2600,women,2019-07-07,4,TSLA Yoga 17 Inches Capri Mid-Waist Pants w Hidden Pocket,tesla,11.48,https://www.amazon.com/TSLA-Inches-Mid-Waist-Hidden-Pocket/dp/B07MR72N5B,all/any Spandex,Polyester Blended,,涼爽透氣,單向導溼快乾,,,,,,,,,,
2601,women,2019-07-07,5,90 Degree By Reflex – High Waist Tummy Control Shapewear – Power Flex Capri,90degreebyreflex,35.99,https://www.amazon.com/90-Degree-Reflex-Control-Shapewear/dp/B00Q41NPEW,all/any Spandex,Spandex 11~20%,Polyamide(Nylon) Blended,四面彈,單向導溼快乾,提升運動效能設計,Athleisure,Polyester Blended,舒適伸展,,,,,,
2602,women,2019-07-07,6,TSLA Yoga 21 Inches Capri Mid-Waist Pants w Hidden Pocket,tesla,12.98,https://www.amazon.com/TSLA-Inches-Mid-Waist-Hidden-Pocket/dp/B07M9W2KD3,all/any Spandex,Polyester Blended,,涼爽透氣,單向導溼快乾,,,,,,,,,,
2603,women,2019-07-07,7,TSLA Active Bike Running Yoga Shorts Side/Hidden Pocket Series,tesla,11.48,https://www.amazon.com/TSLA-Active-Running-Shorts-Hidden/dp/B07MDK5LWG,all/any Spandex,Polyester Blended,,涼爽透氣,單向導溼快乾,,,,,,,,,,
2604,women,2019-07-07,8,90 Degree By Reflex - High Waist Power Flex Legging – Tummy Control,90degreebyreflex,34.99,https://www.amazon.com/90-Degree-Reflex-Legging-Control/dp/B07C2PFHRX,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,提升運動效能設計,四面彈,單向導溼快乾,Athleisure,Polyester Blended,舒適伸展,,,,,,
2605,women,2019-07-07,9,"Fengbay High Waist Yoga Pants, Pocket Yoga Pants Tummy Control Workout Running 4 Way Stretch Yoga Leggings",fengbay,15.25,https://www.amazon.com/Fengbay-Control-Workout-Running-Leggings/dp/B07GXM2RR3,,,,保暖禦寒,單向導溼快乾,提升運動效能設計,四面彈,,舒適伸展,,,,,,
2606,women,2019-07-07,10,SEASUM Women's High Waist Yoga Pants Tummy Control Slimming Booty Leggings Workout Running Butt Lift Tights,seasum,11.5,https://www.amazon.com/SEASUM-Control-Slimming-Leggings-Workout/dp/B07F6LSC77,Polyester Blended,all/any Spandex,Acrylic Blended,蒸發性涼感,一體成型,單向導溼快乾,羽絨,,涼爽透氣,提升運動效能設計,,,,,
